list_position,date,category,title,video_id,url,duration_min,view_count,source,source_position
283,2023-08-26,Bhagavata Saroddhara,Day 18- Bhagavata Saroddhara -26th Aug  2023 - Shloka 40-42 - by Sri Vijayananda,mvUhl1hztZo,https://www.youtube.com/watch?v=mvUhl1hztZo,56.6,55,videos,91
284,2023-08-19,Bhagavata Saroddhara,Day 17- Bhagavata Saroddhara -19th Aug  2023 - Shloka 39 - by Sri Vijayananda,4o8ec96QX34,https://www.youtube.com/watch?v=4o8ec96QX34,28.0,47,videos,92
285,2023-08-12,Bhagavata Saroddhara,Day 16- Bhagavata Saroddhara -12th Aug  2023 - Shloka 34-38 - by Sri Vijayananda,j2P746LYSeU,https://www.youtube.com/watch?v=j2P746LYSeU,49.2,68,videos,93
286,2023-08-03,Satyatma Sandhya,Satyatma Sandhya Marathi 3rd Aug,Gm83lEBWuEc,https://www.youtube.com/watch?v=Gm83lEBWuEc,108.4,386,streams,193
287,2023-08-27,Satyatma Sandhya,Satyatmasandhya Marathi 27Aug,2g1tpA74KuI,https://www.youtube.com/watch?v=2g1tpA74KuI,120.0,180,streams,194
288,2023-08-13,Satyatma Sandhya,Satyatma Sandhya marathi 13th Aug 2023,ZcAZJi7E2JA,https://www.youtube.com/watch?v=ZcAZJi7E2JA,117.6,520,streams,195
289,2023-08-06,Ganesha Stotra,NKHK Marathi Ganesha Dwadashanama stotra,7zheiYGAFT8,https://www.youtube.com/watch?v=7zheiYGAFT8,106.2,156,streams,196
290,2023-07-30,Satyatma Sandhya,satyatmaSandhya Marathi 30th July 2023,wD7xDIlcaoM,https://www.youtube.com/watch?v=wD7xDIlcaoM,104.3,206,streams,197
291,2023-07-29,Bhagavata Saroddhara,Day 14- Bhagavata Saroddhara -29th July  2023 - Shloka 28-30 - by Sri Vijayananda,3anhAns-hiU,https://www.youtube.com/watch?v=3anhAns-hiU,49.9,31,videos,94
292,2023-08-05,Bhagavata Saroddhara,Day 15- Bhagavata Saroddhara -5th  Aug  2023 - Shloka 31-33 - by Sri Vijayananda,SdtKWxuEZ74,https://www.youtube.com/watch?v=SdtKWxuEZ74,54.5,71,videos,95
293,2023-07-16,Adhika Masa Mahatmya,NKHK Marathi AdhikaMasa Mahima 16th July 2023,3bhLGsLOurk,https://www.youtube.com/watch?v=3bhLGsLOurk,65.7,439,streams,198
294,2023-07-16,Satyatma Sandhya,Satyatma Sandhya Marathi 16th July,H44HOgn1g40,https://www.youtube.com/watch?v=H44HOgn1g40,105.1,441,streams,199
295,2023-07-15,Bhagavata Saroddhara,Day 13- Bhagavata Saroddhara -15th July  2023 - Shloka 27 - by Sri Vijayananda,X6-_3hHAcLc,https://www.youtube.com/watch?v=X6-_3hHAcLc,45.9,33,videos,96
296,2023-07-12,Adhika Masa Mahatmya,NKHK Kannada Adhika masa Mahatmya Day1- 12th July,dgpJf_9eZ7Q,https://www.youtube.com/watch?v=dgpJf_9eZ7Q,73.5,438,streams,200
297,2023-07-09,Purushottama Stotra,NKHK marathi Satsanga Sri Purushottama Stotra 9th july 2023,L10yy5MWyjc,https://www.youtube.com/watch?v=L10yy5MWyjc,64.1,192,streams,201
298,2023-07-09,Satyatma Sandhya,Satyatma Sandhya batch1 - Sri Vishnusahasranama 9th July 2023,FUPpFq172rk,https://www.youtube.com/watch?v=FUPpFq172rk,71.7,625,streams,202
299,2023-07-09,Satyatma Sandhya,Satyatma Sandhya Marathi Day2 - 9th July 2023,dPoZbs6l2Ic,https://www.youtube.com/watch?v=dPoZbs6l2Ic,80.0,684,streams,203
300,2023-07-02,28 Moorthi Stuti (NKHK),28Moorthi Marathi Mangala 2nd July,rrageTyTAac,https://www.youtube.com/watch?v=rrageTyTAac,82.2,233,streams,204
301,2023-07-02,Satyatma Sandhya,Satyatma sandhya Marathi Day1 -2nd July,p-TP9cWB1Kc,https://www.youtube.com/watch?v=p-TP9cWB1Kc,84.3,1000,streams,205
302,2023-06-27,28 Moorthi Stuti (NKHK),28Moorti 27th June - Mangala,qH5R56T9ImU,https://www.youtube.com/watch?v=qH5R56T9ImU,58.3,144,streams,206
303,2023-06-25,28 Moorthi Stuti (NKHK),28Moorthi Marathi Day3 - 25th June 2023,oD-WPBeDu64,https://www.youtube.com/watch?v=oD-WPBeDu64,64.7,146,streams,207
304,2023-06-25,NKHK Satsanga (Other),NKHK Jamshedpur satsang 25th June 2023,cwog-PtWY2s,https://www.youtube.com/watch?v=cwog-PtWY2s,20.6,248,streams,208
305,2023-06-25,Bhagavata Saroddhara,Day 12- Bhagavata Saroddhara -25th June  2023 - Shloka 26 - by Sri Vijayananda,hQ6tn2r2J2I,https://www.youtube.com/watch?v=hQ6tn2r2J2I,50.9,46,videos,97
306,2023-07-15,Bhagavata Saroddhara,Day 13- Bhagavata Saroddhara -15th July  2023 - Shloka 27  - by Sri Vijayananda,5JrsVoSiBLc,https://www.youtube.com/watch?v=5JrsVoSiBLc,45.9,49,videos,98
307,2023-06-24,Satyatma Sandhya,Satyatma Sandhya Kannada Final Day 24th June 2023,zngLVgpavXA,https://www.youtube.com/watch?v=zngLVgpavXA,22.2,618,streams,209
308,2023-06-21,28 Moorthi Stuti (NKHK),28Moorthi kannada Day3 - 21 June 2023,M6jdmOI38w0,https://www.youtube.com/watch?v=M6jdmOI38w0,61.3,83,streams,210
309,2023-06-20,28 Moorthi Stuti (NKHK),28Moorthi Kannada day2 -20th June 2023,qbbvkQNzfa0,https://www.youtube.com/watch?v=qbbvkQNzfa0,62.9,112,streams,211
310,2023-06-18,28 Moorthi Stuti (NKHK),28Moorthi Marathi Day2 18th June,ctpq_ahOQHU,https://www.youtube.com/watch?v=ctpq_ahOQHU,76.0,140,streams,212
311,2023-06-18,Satyatma Sandhya,Satyatma Sandhya Batch1 - 18th June 2023,6-5ume6DZn8,https://www.youtube.com/watch?v=6-5ume6DZn8,61.9,341,streams,213
312,2023-06-17,Bhagavata Saroddhara,Day 11- Bhagavata Saroddhara -17th June  2023 - Shloka 23 to 25 - by Sri Vijayananda,fwIVl8uR8nY,https://www.youtube.com/watch?v=fwIVl8uR8nY,53.5,65,videos,99
313,2023-06-13,NKHK (Other),NKHK kannada 28 Moorti stuti day1 13th June,bdEAwaHNda8,https://www.youtube.com/watch?v=bdEAwaHNda8,85.2,222,streams,214
314,2023-06-11,28 Moorthi Stuti (NKHK),NKHK Marathi 28 Moorthi Session 1- 11Th June,jMsvD9BpTlE,https://www.youtube.com/watch?v=jMsvD9BpTlE,84.8,465,streams,215
315,2023-06-10,Bhagavata Saroddhara,Day 10- Bhagavata Saroddhara -10th June  2023 - Shloka 20 to 22 - by Sri Vijayananda,c4Bz8Pe5Zjw,https://www.youtube.com/watch?v=c4Bz8Pe5Zjw,56.2,68,videos,100
316,2023-06-04,Bhagavata Saroddhara,Day 9- Bhagavata Saroddhara -4th June  2023 - Shloka 17 to 19 - by Sri Vijayananda,0mCfGtTf7oM,https://www.youtube.com/watch?v=0mCfGtTf7oM,55.1,78,videos,101
317,2023-05-27,Bhagavata Saroddhara,Day 8- Bhagavata Saroddhara -27th May  2023 - Shloka 14 to 16 - by Sri Vijayananda,BsX2F2Uz41o,https://www.youtube.com/watch?v=BsX2F2Uz41o,45.2,91,videos,102
318,2023-05-20,Bhagavata Saroddhara,Day 7- Bhagavata Saroddhara -20th May  2023 - Shloka 10 to13 - by Sri Vijayananda,QqMmi8Aj95g,https://www.youtube.com/watch?v=QqMmi8Aj95g,54.6,84,videos,103
319,2023-05-13,Bhagavata Saroddhara,Day 6- Bhagavata Saroddhara - 13th May 2023 - Shloka 9 - by Sri Vijayananda,W-yzdUKFjtI,https://www.youtube.com/watch?v=W-yzdUKFjtI,18.7,73,videos,104
320,2023-04-29,Bhagavata Saroddhara,Day 5- Bhagavata Saroddhara - 29th April 2023 - Shloka 6 - by Sri Vijayananda,jZuoX0h1Yvc,https://www.youtube.com/watch?v=jZuoX0h1Yvc,47.8,118,videos,105
321,2023-04-22,Bhagavata Saroddhara,Day 4- Bhagavata Saroddhara - 22nd April 2023 - Shloka 4&5 - by Sri Vijayananda,-2XEzHhcwws,https://www.youtube.com/watch?v=-2XEzHhcwws,48.9,113,videos,106
322,2023-04-15,Bhagavata Saroddhara,Day 3- Bhagavata Saroddhara - 15th April 2023 - Shloka 3 - by Sri Vijayananda,iq0lO3Qqujk,https://www.youtube.com/watch?v=iq0lO3Qqujk,46.8,184,videos,107
323,2023-04-09,Bhagavata Saroddhara,Day 2- Bhagavata Saroddhara - 9th April 2023 - Shloka 1&2 - by Sri Vijayananda,X3bhrM0isog,https://www.youtube.com/watch?v=X3bhrM0isog,46.7,223,videos,108
324,2023-04-08,Bhagavata Saroddhara,Day 1- Bhagavata Saroddhara - 8th April 2023 - Shloka 1 - by Sri Vijayananda,VpkJRP7Vz2E,https://www.youtube.com/watch?v=VpkJRP7Vz2E,47.6,670,videos,109
325,2023-04-01,Pratah Sankalpa Gadya,Day 26- Pratahsankalpa gadya 1st April -  2023,H_ukTfc1Rb4,https://www.youtube.com/watch?v=H_ukTfc1Rb4,69.5,243,videos,110
326,2023-03-26,Satyatma Sandhya,Satyatma sandhya English - anusandhana in Sandhya -26th March 23,ypU_yIP3U2I,https://www.youtube.com/watch?v=ypU_yIP3U2I,75.4,366,streams,216
327,2023-03-25,Satyatma Sandhya,Satyatma Sandhya Kannada anusandhana 25th March 23,b4aFJLtvyiM,https://www.youtube.com/watch?v=b4aFJLtvyiM,70.1,370,streams,217
328,2023-03-25,Pratah Sankalpa Gadya,Day 25- Pratahsankalpa gadya 25th March-  2023,ueIaNSilNPY,https://www.youtube.com/watch?v=ueIaNSilNPY,37.1,126,videos,111
329,2023-03-18,Pratah Sankalpa Gadya,Day 24- Pratahsankalpa gadya - 18th Mar 2023,LPJn6dci1dw,https://www.youtube.com/watch?v=LPJn6dci1dw,51.2,147,videos,112
330,2023-03-11,Pratah Sankalpa Gadya,pratah Sankalpa Gadya Day 23 - 11th Mar,LMnMCK6gmSA,https://www.youtube.com/watch?v=LMnMCK6gmSA,43.3,142,streams,218
331,2023-02-18,Pratah Sankalpa Gadya,Day 21 -Prathah Sankalpa Gadya -  Feb 18th,W8Aet_VOFPY,https://www.youtube.com/watch?v=W8Aet_VOFPY,41.4,143,videos,113
332,2023-03-04,Pratah Sankalpa Gadya,Day 22 Prathah Sankalpa Gadya - - Mar 4th,QC_LPl4-v5k,https://www.youtube.com/watch?v=QC_LPl4-v5k,37.1,120,videos,114
333,2023-02-11,Pratah Sankalpa Gadya,Day 20 - Prathah Sankalpa Gadya -- Feb 11th,fWfbEsh2E2Y,https://www.youtube.com/watch?v=fWfbEsh2E2Y,39.2,113,videos,115
334,2023-02-04,Pratah Sankalpa Gadya,Day 19 - Prathah Sankalpa Gadya - Feb 4th,-2EKSbIhhpg,https://www.youtube.com/watch?v=-2EKSbIhhpg,42.8,107,videos,116
335,2023-01-21,Pratah Sankalpa Gadya,Prathah Sankalpa Gadya - Day 18 - Jan 21st,LAxEZAy-6Tc,https://www.youtube.com/watch?v=LAxEZAy-6Tc,46.4,159,streams,219
336,2023-01-15,Satyatma Sandhya,Satyatma Sandhya English - session 10 - 15th jan 2023,YolyjEzLp-E,https://www.youtube.com/watch?v=YolyjEzLp-E,51.9,281,streams,220
337,2023-01-14,Satyatma Sandhya,Satyatma Sandhya Kannada session 14th Jan 2023,TckmFbbimzk,https://www.youtube.com/watch?v=TckmFbbimzk,37.8,146,streams,221
338,2023-01-14,Pratah Sankalpa Gadya,Prathah sankalpa Gadya - JAN 14th - Day 17,1yrUce1Zc-I,https://www.youtube.com/watch?v=1yrUce1Zc-I,46.7,168,streams,222
339,2023-01-07,Pratah Sankalpa Gadya,Day16 - Prathah Sankalpa Gadya - Jan7th,oyoAp0PeY2o,https://www.youtube.com/watch?v=oyoAp0PeY2o,43.9,179,videos,117
340,2022-12-31,Pratah Sankalpa Gadya,Day15 - Prathah Sankalpa Gadya - Dec 31st,pPtyXFBMHns,https://www.youtube.com/watch?v=pPtyXFBMHns,35.9,143,videos,118
341,2022-12-24,Pratah Sankalpa Gadya,Pratah Sankalpa Gadya - Day14 - Dec 24th,bult3oFcrjw,https://www.youtube.com/watch?v=bult3oFcrjw,46.2,193,streams,223
342,2022-12-17,Pratah Sankalpa Gadya,Pratah Sankalpa Gadya - Dec17th - Day13,tiYISoHt8w0,https://www.youtube.com/watch?v=tiYISoHt8w0,48.2,160,streams,224
343,2022-12-10,Pratah Sankalpa Gadya,Pratah Sankalpa Gadya - Dec 10th - Day 12,ioSWky5gNgY,https://www.youtube.com/watch?v=ioSWky5gNgY,45.2,206,streams,225
344,2022-12-03,Pratah Sankalpa Gadya,Prathah Sankalpa Gadya - Dec 3rd - Day 11,AwY8EDBUSNE,https://www.youtube.com/watch?v=AwY8EDBUSNE,45.6,192,streams,226
345,2022-11-27,Satyatma Sandhya,satyatma Sandhya English session 9 - 27th Nov 2022,gG_HVusoTDo,https://www.youtube.com/watch?v=gG_HVusoTDo,87.9,188,streams,227
346,2022-11-27,Satyatma Sandhya,Satyatma Sandhya Kannada session 9,quuWrWdD7VU,https://www.youtube.com/watch?v=quuWrWdD7VU,71.2,205,streams,228
347,2022-11-26,Pratah Sankalpa Gadya,Prathah Sankalpa Gadya - Nov 26th - Day 10,P1h9G4Wh734,https://www.youtube.com/watch?v=P1h9G4Wh734,50.2,230,streams,229
348,2022-11-20,Satyatma Sandhya,Satyatma Sandhya English 8 - 20th Nov 2022,E5x2EiQwRFM,https://www.youtube.com/watch?v=E5x2EiQwRFM,73.9,208,streams,230
349,2022-11-19,Satyatma Sandhya,Satyatma Sandhya Kannada session 8 -19th Nov 2022,JVv3dw7VTZU,https://www.youtube.com/watch?v=JVv3dw7VTZU,80.8,190,streams,231
350,2022-11-19,Pratah Sankalpa Gadya,Prathak Sankalpa Gadya - Nov 19th - Day9,xauSaPisqzc,https://www.youtube.com/watch?v=xauSaPisqzc,46.4,217,streams,232
351,2022-11-12,Satyatma Sandhya,Satyatma Sandhya Kannada 6th session 12th Nov,YX3yH-AQx3s,https://www.youtube.com/watch?v=YX3yH-AQx3s,43.9,182,streams,233
352,2022-11-12,Pratah Sankalpa Gadya,Day 8 - Prathah Sankalpa Gadya - Nov 12th,QsIRAnUITyE,https://www.youtube.com/watch?v=QsIRAnUITyE,44.0,242,videos,119
353,2022-11-06,Satyatma Sandhya,Satyatma Sandhya English session 7 - 6th Nov 2022,t1soM5PCEx8,https://www.youtube.com/watch?v=t1soM5PCEx8,94.2,231,streams,234
354,2022-11-05,Pratah Sankalpa Gadya,Prataha Sankalpa Gadya 5th Nov - Day 7,UiA6-CnxJWo,https://www.youtube.com/watch?v=UiA6-CnxJWo,40.1,286,streams,235
355,2022-10-30,Satyatma Sandhya,Satyatma Sandhya English session 6 - 30th October 2022,RJqGfzPYnFc,https://www.youtube.com/watch?v=RJqGfzPYnFc,76.0,182,streams,236
356,2022-10-29,Satyatma Sandhya,Satyatma Sandhya kannada session 5 - 29th October,aL1_c07MkAI,https://www.youtube.com/watch?v=aL1_c07MkAI,96.2,343,streams,237
357,2022-10-29,Pratah Sankalpa Gadya,Day 6 - Pratah Sankalpa Gadya - October 29th 2022 -,pMfJk7mm6vM,https://www.youtube.com/watch?v=pMfJk7mm6vM,39.8,384,videos,120
358,2022-10-23,Satyatma Sandhya,Satyatma Sandhya English session 5 - 23 Oct 2022,43pCAoKwd5I,https://www.youtube.com/watch?v=43pCAoKwd5I,68.5,304,streams,238
359,2022-10-22,Satyatma Sandhya,Satyatma Sandhya Session 4 - 22nd Oct,wYKTo6WUVoM,https://www.youtube.com/watch?v=wYKTo6WUVoM,46.0,348,streams,239
360,2022-10-16,Satyatma Sandhya,Satyatma sandhya English Session 4 - 16th Oct,cXRq1Fms2mw,https://www.youtube.com/watch?v=cXRq1Fms2mw,84.0,276,streams,240
361,2022-10-15,Satyatma Sandhya,satyatma sandhya kannada day4 15th Oct,qHVhssaaMVI,https://www.youtube.com/watch?v=qHVhssaaMVI,36.3,148,streams,241
362,2022-10-15,Pratah Sankalpa Gadya,Pratah Sankalpa Gadya Day 4 - 15th Oct,geWtLnCFXvo,https://www.youtube.com/watch?v=geWtLnCFXvo,42.0,618,streams,242
363,2022-10-09,Satyatma Sandhya,Satyatma Sandhya English Session 3- 9th October,dv5uXY4mbPI,https://www.youtube.com/watch?v=dv5uXY4mbPI,106.5,578,streams,243
364,2022-10-08,Satyatma Sandhya,Satyatma Sandhya kannada Day3 - 8th Oct 2022,zM6OHBGqMFs,https://www.youtube.com/watch?v=zM6OHBGqMFs,109.0,352,streams,244
365,2022-10-08,Pratah Sankalpa Gadya,Pratah Sankalpa Gadya Day3- 8th Oct,EaTq9lzhTj8,https://www.youtube.com/watch?v=EaTq9lzhTj8,39.8,761,streams,245
366,2022-10-06,Pratah Sankalpa Gadya,Prataha sankalpa Gadya Day2 - 6th Oct 2022,wO_sONZDn3o,https://www.youtube.com/watch?v=wO_sONZDn3o,16.9,788,streams,246
367,2022-10-05,Pratah Sankalpa Gadya,Prataha Sankalpa Gadya - Day1- 5th Oct,mdEw4fcmyWk,https://www.youtube.com/watch?v=mdEw4fcmyWk,25.1,1700,streams,247
368,2022-10-02,Satyatma Sandhya,Satyatma Sandhya English Day 2/  2nd October,wIp1dIa787c,https://www.youtube.com/watch?v=wIp1dIa787c,84.2,641,streams,248
369,2022-10-01,Satyatma Sandhya,Satyatma Sandhya Kannada day 3  --- 1 th Oct,oq2Fkv1_RSk,https://www.youtube.com/watch?v=oq2Fkv1_RSk,93.3,428,streams,249
370,2022-10-01,Satyatma Sandhya,Satyatma Sandhya Kannada Friday batch Day1,wEFfQeYprEQ,https://www.youtube.com/watch?v=wEFfQeYprEQ,93.1,929,streams,250
371,2022-09-28,Srinivasa Kalyana (NKHK),NKHK kannada Srinivasakalyana Tatwagalu SriVadirajacharya Karanam 28th Sept,pclLLxcYBm0,https://www.youtube.com/watch?v=pclLLxcYBm0,43.6,111,streams,251
372,2022-09-27,Srinivasa Kalyana (NKHK),NKHK kannada Srinivasa kalyana dalli tatwagalu 27th Sep,LcJ2gsL3PAo,https://www.youtube.com/watch?v=LcJ2gsL3PAo,24.7,102,streams,252
373,2022-09-25,Satyatma Sandhya,Satyatma Sandhya English Day1 25th Sept,QL-LY2r1HeQ,https://www.youtube.com/watch?v=QL-LY2r1HeQ,87.0,565,streams,253
374,2022-09-25,Vighnesha Sandhi (NKHK),NKHK Marathi Vighnesh sandhi 25th Sept,ydbtbSCjNAM,https://www.youtube.com/watch?v=ydbtbSCjNAM,49.5,60,streams,254
375,2022-09-24,Satyatma Sandhya,Satyatma sandhya kannada Day2 24th Sept 2022,xp-jjD8ZOTY,https://www.youtube.com/watch?v=xp-jjD8ZOTY,90.5,604,streams,255
376,2022-09-17,Satyatma Sandhya,SatyatmaSandhya kannada Saturday 17th Sept 2022,UqO6wtiVWug,https://www.youtube.com/watch?v=UqO6wtiVWug,85.5,346,streams,256
377,2022-09-11,Vighnesha Sandhi (NKHK),NKHK marathi Vighnesha sandhi 11th Sept 2022,2WAiSP9s-50,https://www.youtube.com/watch?v=2WAiSP9s-50,75.3,73,streams,257
378,2022-09-10,Satyatma Sandhya,satyatma batch 2 & 3 - 10th Sept,KBINRXyD9Yg,https://www.youtube.com/watch?v=KBINRXyD9Yg,92.0,270,streams,258
379,2022-09-04,Vighnesha Sandhi (NKHK),NKHK marathi Vighnesha sandhi 4th sept,mY_AEON4C5Q,https://www.youtube.com/watch?v=mY_AEON4C5Q,45.3,50,streams,259
380,2022-08-21,Vighnesha Sandhi (NKHK),NKHK marathi Vighnesha sandhi 21Aug 2022,taLTtNm8uKc,https://www.youtube.com/watch?v=taLTtNm8uKc,41.4,50,streams,260
381,2022-08-17,SriKrishna Stotra/Stuti,NKHK kannada KrishnaStotra day2 17th Aug,mbBCGBFeFlU,https://www.youtube.com/watch?v=mbBCGBFeFlU,55.8,42,streams,261
382,2022-08-16,SriKrishna Stotra/Stuti,NKHK kannada SriKrishna Stotra 16th Aug,imFR7KiAwiY,https://www.youtube.com/watch?v=imFR7KiAwiY,53.5,108,streams,262
383,2022-08-09,Vighnesha Sandhi (NKHK),NKHK Kannada Vighnesha Sandhi Mangala 9th Aug 2022,NRx-YZyhZ7c,https://www.youtube.com/watch?v=NRx-YZyhZ7c,62.0,72,streams,263
384,2022-07-31,Vighnesha Sandhi (NKHK),NKHK marathi Vighnesha sandhi 31st July 2022,usi052S2DUc,https://www.youtube.com/watch?v=usi052S2DUc,38.8,63,streams,264
385,2022-07-27,Vighnesha Sandhi (NKHK),NKHK kannada Vighnesha Sandhi 27th July 2022,-RpS7a9dKgQ,https://www.youtube.com/watch?v=-RpS7a9dKgQ,55.2,60,streams,265
386,2022-07-26,Vighnesha Sandhi (NKHK),NKHK Kannada SriVighnesha sandhi 26th July,SogZlzLTccQ,https://www.youtube.com/watch?v=SogZlzLTccQ,47.0,65,streams,266
387,2022-07-24,NKHK (Other),NKHK Marathi Dwadasha Stotra day1,8JnMcAX0JRw,https://www.youtube.com/watch?v=8JnMcAX0JRw,51.9,77,streams,267
388,2022-07-06,Vighnesha Sandhi (NKHK),NKHK kannada Vighnesh sandhi shloka 13.14 - 6th July,GxxAAMKI4Pc,https://www.youtube.com/watch?v=GxxAAMKI4Pc,61.4,49,streams,268
389,2022-07-05,Vighnesha Sandhi (NKHK),NKHK Kannada Vighnesh Sandhi 5th July,n4DoE457h5U,https://www.youtube.com/watch?v=n4DoE457h5U,51.0,41,streams,269
390,2022-07-03,Vighnesha Sandhi (NKHK),NKHK marathi SriVighnesha Sandhi 3rd July,OIPr7lFejDA,https://www.youtube.com/watch?v=OIPr7lFejDA,77.2,105,streams,270
391,2022-06-02,NKHK (Other),NKHK marathi 2nd June 2022,U_3bX9JCBFw,https://www.youtube.com/watch?v=U_3bX9JCBFw,53.8,71,streams,271
392,2022-06-25,Narasimha Stuti/Stotra,NKHK Marathi 25th June Narasimhastuti,doI35IIbbTI,https://www.youtube.com/watch?v=doI35IIbbTI,44.2,66,streams,272
393,2022-06-22,Vighnesha Sandhi (NKHK),NKHK Kannada Vighnesha Sandhi 22nd June,iWgPZHXKSZc,https://www.youtube.com/watch?v=iWgPZHXKSZc,53.2,102,streams,273
394,2022-06-19,Navabrindavana Mahima (NKHK),NKHK Marathi Navabrindavana Chintana 19th June,6Tpu2c1AmNQ,https://www.youtube.com/watch?v=6Tpu2c1AmNQ,61.8,60,streams,274
395,2022-06-15,NKHK (Other),NKHK VighneshSandhi Day4 15 June,kuXrAG8Sf1s,https://www.youtube.com/watch?v=kuXrAG8Sf1s,26.0,22,streams,275
396,2022-06-14,Vighnesha Sandhi (NKHK),NKHK Vighnesh Sandhi Day 3 14 June,791ulvFZ36g,https://www.youtube.com/watch?v=791ulvFZ36g,58.7,50,streams,276
397,2022-06-12,NKHK (Other),NKHK Marathi Sri Sri  Raghuvaryateertha Stuti 12June,FpkvtK-4gcY,https://www.youtube.com/watch?v=FpkvtK-4gcY,76.8,117,streams,277
398,2022-06-11,Narasimha Stuti/Stotra,NKHK Marathi narasimha Stuti 11June,E5uGVcpLD64,https://www.youtube.com/watch?v=E5uGVcpLD64,71.9,58,streams,278
399,2022-06-08,Harikathamruta Sara,NKHK Kannada Harikathamruta sara Day 2-  8th June,v_QyikGTyIo,https://www.youtube.com/watch?v=v_QyikGTyIo,60.3,61,streams,279
400,2022-06-08,Vighnesha Sandhi (NKHK),NKHK Kannada Vighnesh Sandhi,mhOLCtifN-U,https://www.youtube.com/watch?v=mhOLCtifN-U,34.7,120,streams,280
401,2022-05-29,Tulasi Stotra,NKHK Marathi Tulasi Stotra Day2 29 may,Pj3u4LciwOo,https://www.youtube.com/watch?v=Pj3u4LciwOo,57.7,43,streams,281
402,2022-05-22,Tulasi Stotra,NKHK marati Tulasi 22nd May,RjgBtXbG4gY,https://www.youtube.com/watch?v=RjgBtXbG4gY,53.5,54,streams,282
403,2022-02-06,Navabrindavana Mahima (NKHK),NKHK marathi Navavrindavana 6th Feb,KrVPozAd9no,https://www.youtube.com/watch?v=KrVPozAd9no,76.9,59,streams,283
404,2022-01-31,Navabrindavana Mahima (NKHK),NKHK Marathi Navavrindavana part1,7zL6bZqzcZ4,https://www.youtube.com/watch?v=7zL6bZqzcZ4,69.8,97,streams,284
405,2022-01-20,Navabrindavana Mahima (NKHK),NKHK Kannada Navabrindavana mahima Part2,LPtUz18bLtQ,https://www.youtube.com/watch?v=LPtUz18bLtQ,78.2,93,streams,285
406,2022-01-19,Navabrindavana Mahima (NKHK),NKHK Kannada navabrindavana Kshetra mahima,AIj2xZ4hzco,https://www.youtube.com/watch?v=AIj2xZ4hzco,55.6,147,streams,286
407,2021-12-09,Anusandhana + Dhyana (NKHK),NKHK kannada Anusandhana+Dhyana,M_UY2qkx6Gk,https://www.youtube.com/watch?v=M_UY2qkx6Gk,67.4,116,streams,287
408,2021-12-19,Anusandhana + Dhyana (NKHK),NKHK Anusandhana+Dhyana 19th Dec,HGfdH6qIw0k,https://www.youtube.com/watch?v=HGfdH6qIw0k,87.2,151,streams,288
409,2021-11-28,Taratamya (NKHK),NKHK marathi - taratamya - 28th Nov,20GMDmvFzz8,https://www.youtube.com/watch?v=20GMDmvFzz8,72.3,102,streams,289
410,2021-11-21,Taratamya (NKHK),NKHK Marathi - on Taratamya 21Nov 2021,PbO8S1NRSuM,https://www.youtube.com/watch?v=PbO8S1NRSuM,80.9,108,streams,290
411,2021-10-20,Srinivasa Kalyana (NKHK),NKHK kannada Srinivasa kalyana mangala 20th Oct 2021,98n8sXYMHE4,https://www.youtube.com/watch?v=98n8sXYMHE4,74.5,104,streams,291
412,2021-10-19,Srinivasa Kalyana (NKHK),NKHK Kannada Srinivasa Kalyana Day3 mangala 19th Oct,HEcT5b9hi1M,https://www.youtube.com/watch?v=HEcT5b9hi1M,67.2,66,streams,292
413,2021-10-17,Srinivasa Kalyana (NKHK),NKHK marathi Srinivasa kalyana mangala 17th Oct,R16sddJuSMQ,https://www.youtube.com/watch?v=R16sddJuSMQ,107.1,71,streams,293
414,2021-10-13,Srinivasa Kalyana (NKHK),NKHK Kannada Srinivasa Kalyana Day2 13th Oct,CCnqGipOmxQ,https://www.youtube.com/watch?v=CCnqGipOmxQ,70.7,80,streams,294
415,2021-10-12,Srinivasa Kalyana (NKHK),NKHK Kannada Srinivasa Kalyana 12th Oct,hnaxd_H69GU,https://www.youtube.com/watch?v=hnaxd_H69GU,62.7,124,streams,295
416,2021-10-11,Srinivasa Kalyana (NKHK),NKHK marathi Srinivasa Kalyana,9aEOhGcfnxc,https://www.youtube.com/watch?v=9aEOhGcfnxc,75.5,249,streams,296
417,2021-09-12,Pushpahasa Satsanga,NKHK Satsanga Pushpahasa 12th Sept 2021,pmS7x3JYoZY,https://www.youtube.com/watch?v=pmS7x3JYoZY,61.1,76,streams,297
418,2021-09-11,NKHK (Other),NKHK Marathi 11th Sept.2021,jOO3eBCr7iE,https://www.youtube.com/watch?v=jOO3eBCr7iE,48.4,52,streams,298
419,2021-08-22,Pushpahasa Satsanga,NKHK Marathi Pushpahasa 22nd Aug,rI3kjoGjuAE,https://www.youtube.com/watch?v=rI3kjoGjuAE,68.5,107,streams,299
420,2021-08-15,Paranjyothi Satsanga,"NKHK Marathi Satsanga ""Paranjyothi"" Part 2- 15th Aug 2021",StQZDl5EukM,https://www.youtube.com/watch?v=StQZDl5EukM,90.5,94,streams,300
421,2021-08-14,NKHK (Other),NKHK Sandhya Marathi 14th Aug,c6lVtLM22x4,https://www.youtube.com/watch?v=c6lVtLM22x4,31.6,74,streams,301
